date,new_confirmed,new_confirmed_smooth
2021-10-24,1190,1554.7142857142858
2021-10-25,1266,1652.4285714285713
2021-10-26,1950,1737.5714285714287
2021-10-27,2107,1828.7142857142858
2021-10-28,2124,1899.5714285714287
2021-10-29,2103,1945.5714285714287
2021-10-30,2061,2047.857142857143
2021-10-31,1686,2101.1428571428573
2021-11-01,1588,2132.5714285714284
2021-11-02,2666,2153.285714285714
2021-11-03,2480,2176.4285714285716
2021-11-04,2344,2186.8571428571427
2021-11-05,2248,2204.714285714286
2021-11-06,2223,2170.1428571428573
2021-11-07,1759,2175.8571428571427
2021-11-08,1713,2179.285714285714
2021-11-09,2424,2190.0
2021-11-10,2520,2217.8571428571427
2021-11-11,2368,2253.1428571428573
2021-11-12,2323,2312.0
2021-11-13,2418,2420.5714285714284
2021-11-14,2006,2530.5714285714284
2021-11-15,2125,2625.714285714286
2021-11-16,3184,2752.714285714286
2021-11-17,3290,2852.1428571428573
2021-11-18,3034,2969.4285714285716
2021-11-19,3212,3051.285714285714
2021-11-20,3114,3184.285714285714
2021-11-21,2827,3276.714285714286
2021-11-22,2698,3400.285714285714
2021-11-23,4115,3522.4285714285716
2021-11-24,3937,3638.714285714286
2021-11-25,3899,3706.8571428571427
2021-11-26,4067,3754.285714285714
2021-11-27,3928,3897.8571428571427
2021-11-28,3304,4087.1428571428573
2021-11-29,3030,4236.285714285715
2021-11-30,5120,4419.857142857143
2021-12-01,5262,4591.142857142857
2021-12-02,4943,4736.857142857143
2021-12-03,5352,5011.428571428572
2021-12-04,5127,5304.857142857143
2021-12-05,4324,5567.428571428572
2021-12-06,4952,5864.428571428572
2021-12-07,7174,6096.571428571428
2021-12-08,7100,6319.571428571428
2021-12-09,7022,6532.857142857143
2021-12-10,6977,6620.285714285715
2021-12-11,6688,6715.857142857143
2021-12-12,5817,6790.428571428572
2021-12-13,5564,6849.285714285715
2021-12-14,7843,6897.285714285715
2021-12-15,7622,6832.428571428572
2021-12-16,7434,6760.857142857143
2021-12-17,7313,6709.0
2021-12-18,6234,6652.857142857143
2021-12-19,5316,6551.571428571428
2021-12-20,5201,6379.714285714285
2021-12-21,7450,6168.714285714285
2021-12-22,6913,6052.142857142857
2021-12-23,6231,5893.714285714285
2021-12-24,5836,5702.428571428572
2021-12-25,5418,5410.428571428572
2021-12-26,4207,5141.285714285715
2021-12-27,3862,4947.0
2021-12-28,5406,4744.0
2021-12-29,5029,4517.142857142857
